formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Cu1La1.913Sr0.087O4,2,0.0248571428571428,1.0,True,Cu1La1.913Sr0.087O4,Cu1La2O4,25.0,Cuprate,True,Cu14.286La27.329Sr1.243O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.913Sr0.087Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.913Sr0.087O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.913Sr0.087O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.914Sr0.086O4,2,0.0245714285714285,1.0,True,Cu1La1.914Sr0.086O4,Cu1La2O4,22.25,Cuprate,True,Cu14.286La27.343Sr1.229O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.914Sr0.086Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.914Sr0.086O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.914Sr0.086O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.925Sr0.075O4,2,0.0214285714285714,1.0,True,Cu1La1.925Sr0.075O4,Cu1La2O4,18.26666667,Cuprate,True,Cu14.286La27.5Sr1.071O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.925Sr0.075Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.925Sr0.075O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.925Sr0.075O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.929Na0.071O4,2,0.0202857142857142,1.0,True,Cu1La1.929Na0.071O4,Cu1La2O4,28.0,Cuprate,True,Cu14.286La27.557Na1.014O57.142857142857146,Cu-La-Na-O,4,Supercon,La1.929Na0.071Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.929Na0.071O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.929Na0.071O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.931Sr0.069O4,2,0.0197142857142857,1.0,True,Cu1La1.931Sr0.069O4,Cu1La2O4,12.0,Cuprate,True,Cu14.286La27.586Sr0.986O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.931Sr0.069Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.931Sr0.069O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.931Sr0.069O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.937Sr0.063O4,2,0.0179999999999999,1.0,True,Cu1La1.937Sr0.063O4,Cu1La2O4,11.7,Cuprate,True,Cu14.286La27.671Sr0.9O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.937Sr0.063Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.937Sr0.063O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.937Sr0.063O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.93Sr0.07O4,2,0.02,1.0,True,Cu1La1.93Sr0.07O4,Cu1La2O4,17.2,Cuprate,True,Cu14.286La27.571Sr1O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.93Sr0.07Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.93Sr0.07O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.93Sr0.07O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.943Sr0.057O4,2,0.0162857142857142,1.0,True,Cu1La1.943Sr0.057O4,Cu1La2O4,4.51,Cuprate,True,Cu14.286La27.757Sr0.814O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.943Sr0.057Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.943Sr0.057O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.943Sr0.057O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.945Rb0.055O4,2,0.0157142857142857,1.0,True,Cu1La1.945Rb0.055O4,Cu1La2O4,22.0,Cuprate,True,Cu14.286La27.786Rb0.786O57.142857142857146,Cu-La-Rb-O,4,Supercon,La1.945Rb0.055Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.945Rb0.055O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.945Rb0.055O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.945Sr0.055O4,2,0.0157142857142857,1.0,True,Cu1La1.945Sr0.055O4,Cu1La2O4,0.0,Cuprate,True,Cu14.286La27.786Sr0.786O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.945Sr0.055Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.945Sr0.055O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.945Sr0.055O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.955Sr0.045O4,2,0.0128571428571428,1.0,True,Cu1La1.955Sr0.045O4,Cu1La2O4,0.0,Cuprate,True,Cu14.286La27.929Sr0.643O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.955Sr0.045Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.955Sr0.045O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.955Sr0.045O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.95Na0.05O4,2,0.0142857142857142,1.0,True,Cu1La1.95Na0.05O4,Cu1La2O4,0.0,Cuprate,True,Cu14.286La27.857Na0.714O57.142857142857146,Cu-La-Na-O,4,Supercon,La1.95Na0.05Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.95Na0.05O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.95Na0.05O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.962Sr0.038O4,2,0.0108571428571428,1.0,True,Cu1La1.962Sr0.038O4,Cu1La2O4,0.0,Cuprate,True,Cu14.286La28.029Sr0.543O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.962Sr0.038Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.962Sr0.038O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.962Sr0.038O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Cu1La1.964Sr0.036O4,2,0.0102857142857142,1.0,True,Cu1La1.964Sr0.036O4,Cu1La2O4,0.0,Cuprate,True,Cu14.286La28.057Sr0.514O57.142857142857146,Cu-La-Sr-O,4,Supercon,La1.964Sr0.036Cu1O4,MP-mp-1077929,La2Cu1O4,Cu-La-O,Cu14.286La28.571O57.142857142857146,I 4/m m m,tetragonal,4.008631997283413,4.0086319972834135,6.92423226,data/final/MP/cifs/Cu1La1.964Sr0.036O4-MP-mp-1077929-synth_doped.cif,data/source/MP/raw/cifs/mp-1077929.cif,mp-1077929,0.0,,2018-04-10 02:46:14,6.630535012320788,,,{'GGA': {'task_id': 'mp-1699222'}},0.0,6.19298461,520.0,-52.30921997,-7.47274571,"{'tags': ['Dilanthanum tetraoxocuprate(II) - T', ""Dilanthanum copper tetraoxide - T'"", 'Dilanthanum tetraoxocuprate(II) - T phase, HT']}",-52.30921997,-7.47274571,-3.0420221528571423,['bandstructure'],True,"[180586, 261659, 261660, 421550]",True,2021-05-12 10:58:14.654000,NM,7,8,mp-1077929,oxide,La2CuO4,"{'functional': 'PBE', 'labels': ['La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-1077929,"['mp-1077929', 'mp-1078177', 'mp-1078187', 'mp-1078189', 'mp-1442004', 'mp-1699222', 'mp-1924066', 'mp-1589927']",0.0003131,"{'La': 2.0, 'Cu': 1.0, 'O': 4.0}",101.5162499320058,[],NM,False,139,0,"[0, 0, 0, 0, 0, 0, 0]",3.084235284594438e-06,0.0003131,0,0.0003131,MP,data/source/MP/cleaned/cifs/MP-mp-1077929.cif,True,,data/final/MP/graphs/Cu1La1.964Sr0.036O4-MP-mp-1077929-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
