formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Ce0.15Cu1Gd1.85O4,2,0.0428571428571428,2.0,False,Ce0.3Cu2Gd3.7O8,Cu2Gd4O8,0.0,Cuprate,True,Ce2.143Cu14.286Gd26.429O57.142857142857146,Ce-Cu-Gd-O,4,Supercon,Gd1.85Ce0.15Cu1O4,MP-mp-676060,Gd4Cu2O8,Cu-Gd-O,Cu14.286Gd28.571O57.142857142857146,P 1 21/c 1,monoclinic,5.519437,5.523854,6.55743089,data/final/MP/cifs/Ce0.15Cu1Gd1.85O4-MP-mp-676060-synth_doped.cif,data/source/MP/raw/cifs/mp-676060.cif,mp-676060,0.0,,2013-11-12 10:16:06,8.010608105035294,10.17188/1282923,"@misc{osti_1282923,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Gd2CuO4 (SG:14) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1282923"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1737410'}},0.0288958435714299,3.06952935,520.0,-141.01354869,-10.072396335,{'tags': []},-141.01354869,-10.072396335,-3.030211310714286,"['xas', 'bandstructure']",True,[],True,2021-05-12 10:57:34.594000,FM,14,7,mp-676060,oxide,Gd2CuO4,"{'functional': 'PBE', 'labels': ['Gd', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Gd': 2.0, 'Cu': 1.0, 'O': 4.0}",GGA,mp-676060,"['mp-948100', 'mp-948292', 'mp-676060', 'mp-937756', 'mp-1400979', 'mp-1737410', 'mp-1831011']",13.9831661,"{'Gd': 4.0, 'Cu': 2.0, 'O': 8.0}",183.26465539591385,[],FM,True,14,1,"[6.9, 6.9, 6.9, 6.9, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1526007954975455,13.9831661,4,27.9663322,MP,data/source/MP/cleaned/cifs/MP-mp-676060.cif,True,,data/final/MP/graphs/Ce0.15Cu1Gd1.85O4-MP-mp-676060-synth_doped.json,0,True,2/m,0,0,3,0,0,0,0,1,0,0,0,1.0
Ce0.5Cu2Nb1Nd1.5Sr2O10,1,0.0,2.0,False,Ce1Cu4Nb2Nd3Sr4O20,Ce1Cu4Nb2Nd3Sr4O20,25.05,Cuprate,True,Ce2.941Cu11.765Nb5.882Nd8.824Sr11.765O58.82352941176471,Ce-Cu-Nb-Nd-Sr-O,6,Supercon,Nd1.5Ce0.5Sr2Cu2Nb1O10,MP-mp-1218607,Sr4Ce1Nd3Nb2Cu4O20,Ce-Cu-Nb-Nd-Sr-O,Ce2.941Cu11.765Nb5.882Nd8.824Sr11.765O58.82352941176471,A m m 2,orthorhombic,5.589748000917245,5.590158,14.79924348,data/final/MP/cifs/Ce0.5Cu2Nb1Nd1.5Sr2O10-MP-mp-1218607.cif,data/source/MP/raw/cifs/mp-1218607.cif,mp-1218607,0.0,,2019-01-12 19:44:49.762000,6.155206562874519,,,,0.0419985452696058,3.54829277,520.0,-245.35817739,-7.216416982058824,{'tags': []},-245.35817739,-7.216416982058824,-2.839530233284314,[],False,[],True,2021-05-12 11:00:42.526000,FiM,34,3,mp-1218607,oxide,Sr4CeNd3Nb2(CuO5)4,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Ce', 'Nd_3', 'Nb_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Sr': 4.0, 'Ce': 1.0, 'Nd': 3.0, 'Nb': 2.0, 'Cu': 4.0, 'O': 20.0}",GGA,mp-1218607,"['mp-1218607', 'mp-1354957', 'mp-1816540']",0.1082937,"{'Sr': 4.0, 'Ce': 1.0, 'Nd': 3.0, 'Nb': 2.0, 'Cu': 4.0, 'O': 20.0}",454.1190628615551,[],FiM,True,38,4,"[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.2, 0.2, -0.1, -0.2, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",0.000238469839424,0.1082937,4,0.1082937,MP,data/source/MP/cleaned/cifs/MP-mp-1218607.cif,False,,data/final/MP/graphs/Ce0.5Cu2Nb1Nd1.5Sr2O10-MP-mp-1218607.json,0,True,mm2,0,0,0,6,0,0,0,0,1,0,0,1.0
Ce0.5Cu2Ru1Sr2Y1.5O10,1,0.0,2.0,False,Ce1Cu4Ru2Sr4Y3O20,Ce1Cu4Ru2Sr4Y3O20,0.0,Cuprate,True,Ce2.941Cu11.765Ru5.882Sr11.765Y8.824O58.82352941176471,Ce-Cu-Ru-Sr-Y-O,6,Supercon,Ru1Sr2Y1.5Ce0.5Cu2O10,MP-mp-1218787,Sr4Ce1Y3Cu4Ru2O20,Ce-Cu-Ru-Sr-Y-O,Ce2.941Cu11.765Ru5.882Sr11.765Y8.824O58.82352941176471,P 4 m m,tetragonal,3.863094,3.863094,28.80337,data/final/MP/cifs/Ce0.5Cu2Ru1Sr2Y1.5O10-MP-mp-1218787.cif,data/source/MP/raw/cifs/mp-1218787.cif,mp-1218787,0.0,,2019-01-12 19:53:54.598000,5.924539203916431,,,,0.0547771291176601,4.00710289,520.0,-237.3628604,-6.9812606,{'tags': []},-237.3628604,-6.9812606,-2.5031634706372548,[],False,[],True,2021-05-12 11:00:42.526000,FM,34,3,mp-1218787,oxide,Sr4CeY3Cu4(RuO10)2,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Ce', 'Y_sv', 'Cu_pv', 'Ru_pv', 'O'], 'pot_type': 'paw'}","{'Sr': 4.0, 'Ce': 1.0, 'Y': 3.0, 'Cu': 4.0, 'Ru': 2.0, 'O': 20.0}",GGA,mp-1218787,"['mp-1218787', 'mp-1358283', 'mp-1818229']",5.8232015,"{'Sr': 4.0, 'Ce': 1.0, 'Y': 3.0, 'Cu': 4.0, 'Ru': 2.0, 'O': 20.0}",429.8469554606788,[],FM,True,25,19,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.2, 1.4, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.0, 0.0]",0.0135471507382415,5.8232015,7,5.8232015,MP,data/source/MP/cleaned/cifs/MP-mp-1218787.cif,False,,data/final/MP/graphs/Ce0.5Cu2Ru1Sr2Y1.5O10-MP-mp-1218787.json,0,True,4mm,0,0,0,0,5,0,0,1,0,0,0,1.0
Ce0.7Cu2Eu1.3Ru1Sr2O10,3,0.0352941176470588,1.0,True,Ce0.7Cu2Eu1.3Ru1Sr2O10,Ce1Cu2Eu1Ru1Sr2O10,33.0,Cuprate,True,Ce4.118Cu11.765Eu7.647Ru5.882Sr11.765O58.82352941176471,Ce-Cu-Eu-Ru-Sr-O,6,Supercon,Eu1.3Ce0.7Sr2Ru1Cu2O10,MP-mp-1218883,Sr2Ce1Eu1Cu2Ru1O10,Ce-Cu-Eu-Ru-Sr-O,Ce5.882Cu11.765Eu5.882Ru5.882Sr11.765O58.82352941176471,C 1 m 1,monoclinic,3.89765054,3.89765054,14.72856415,data/final/MP/cifs/Ce0.7Cu2Eu1.3Ru1Sr2O10-MP-mp-1218883-synth_doped.cif,data/source/MP/raw/cifs/mp-1218883.cif,mp-1218883,0.0,,2019-01-12 19:58:44.354000,6.461952007932866,,,,0.0307225061764704,4.2426979,520.0,-121.19651369,-7.129206687647059,{'tags': []},-121.19651369,-7.129206687647059,-2.441763594607844,[],False,[],True,2021-05-12 11:00:42.526000,FiM,17,2,mp-1218883,oxide,Sr2CeEuCu2RuO10,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Ce', 'Eu', 'Cu_pv', 'Ru_pv', 'O'], 'pot_type': 'paw'}","{'Sr': 2.0, 'Ce': 1.0, 'Eu': 1.0, 'Cu': 2.0, 'Ru': 1.0, 'O': 10.0}",GGA,mp-1218883,"['mp-1218883', 'mp-1331028']",3.9050614,"{'Sr': 2.0, 'Ce': 1.0, 'Eu': 1.0, 'Cu': 2.0, 'Ru': 1.0, 'O': 10.0}",219.83315827706463,[],FiM,True,8,5,"[-0.0, -0.0, 0.1, 6.3, -0.1, -0.1, -1.2, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",0.0177637506125363,3.9050614,5,3.9050614,MP,data/source/MP/cleaned/cifs/MP-mp-1218883.cif,True,,data/final/MP/graphs/Ce0.7Cu2Eu1.3Ru1Sr2O10-MP-mp-1218883-synth_doped.json,0,True,m,0,0,5,0,0,0,0,0,1,0,0,1.0
Cl1Cu2Pb2Ru1Sr2O8,1,0.0,1.0,True,Cl1Cu2Pb2Ru1Sr2O8,Cl1Cu2Pb2Ru1Sr2O8,0.0,Cuprate,True,Cl6.25Cu12.5Pb12.5Ru6.25Sr12.5O50,Cl-Cu-Pb-Ru-Sr-O,6,Supercon,Pb2Ru1Sr2Cu2Cl1O8,MP-mp-1218869,Sr2Cu2Ru1Pb2Cl1O8,Cl-Cu-Pb-Ru-Sr-O,Cl6.25Cu12.5Pb12.5Ru6.25Sr12.5O50,A m m 2,orthorhombic,3.92728957,3.92728957,15.342374,data/final/MP/cifs/Cl1Cu2Pb2Ru1Sr2O8-MP-mp-1218869.cif,data/source/MP/raw/cifs/mp-1218869.cif,mp-1218869,0.0,,2019-01-12 19:58:02.073000,6.88577769975364,,,{'GGA': {'task_id': 'mp-1728871'}},0.0379866208398445,4.54641172,520.0,-92.13763686,-5.75860230375,{'tags': []},-92.13763686,-5.75860230375,-1.7836455073958335,[],False,[],True,2021-05-12 11:00:42.526000,FiM,16,4,mp-1218869,oxide,Sr2Cu2RuPb2ClO8,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Cu_pv', 'Ru_pv', 'Pb_d', 'Cl', 'O'], 'pot_type': 'paw'}","{'Sr': 2.0, 'Cu': 2.0, 'Ru': 1.0, 'Pb': 2.0, 'Cl': 1.0, 'O': 8.0}",GGA,mp-1218869,"['mp-1218869', 'mp-1443747', 'mp-1728871', 'mp-1776450']",2.302303,"{'Sr': 2.0, 'Cu': 2.0, 'Ru': 1.0, 'Pb': 2.0, 'Cl': 1.0, 'O': 8.0}",236.63329870021207,[],FiM,True,6,5,"[0.0, 0.0, -0.1, -0.1, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",0.0097294126086487,2.302303,4,2.302303,MP,data/source/MP/cleaned/cifs/MP-mp-1218869.cif,False,,data/final/MP/graphs/Cl1Cu2Pb2Ru1Sr2O8-MP-mp-1218869.json,0,True,mm2,0,0,0,6,0,0,0,0,1,0,0,1.0
Cl1Cu2Sr3O5,3,0.0909090909090909,1.0,True,Cl1Cu2Sr3O5,Cl1Cu3Sr4O6,70.0,Cuprate,True,Cl9.091Cu18.182Sr27.273O45.45454545454546,Cl-Cu-Sr-O,4,Supercon,Sr3Cu2Cl1O5,MP-mp-1147678,Sr4Cu3Cl1O6,Cl-Cu-Sr-O,Cl7.143Cu21.429Sr28.571O42.85714285714286,I m -3 m,cubic,6.671416311478949,6.67141631,6.67141631,data/final/MP/cifs/Cl1Cu2Sr3O5-MP-mp-1147678-synth_doped.cif,data/source/MP/raw/cifs/mp-1147678.cif,mp-1147678,0.0,,2018-12-27 11:41:16.530000,4.885991136215882,,,{'GGA': {'task_id': 'mp-1736570'}},0.1867335890476118,4.76913905,520.0,-74.90225312,-5.350160937142857,{'tags': []},-74.90225312,-5.350160937142857,-2.074739757619048,[],False,[],True,2021-05-12 10:59:37.456000,NM,14,4,mp-1147678,oxide,Sr4Cu3ClO6,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Cu_pv', 'Cl', 'O'], 'pot_type': 'paw'}","{'Sr': 4.0, 'Cu': 3.0, 'Cl': 1.0, 'O': 6.0}",GGA,mp-1147678,"['mp-1147678', 'mp-1389699', 'mp-1736570', 'mp-1874987']",0.0028073,"{'Sr': 4.0, 'Cu': 3.0, 'Cl': 1.0, 'O': 6.0}",228.5768458201809,[],NM,False,229,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.2281646419289878e-05,0.0028073,0,0.0028073,MP,data/source/MP/cleaned/cifs/MP-mp-1147678.cif,True,,data/final/MP/graphs/Cl1Cu2Sr3O5-MP-mp-1147678-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,0,0,1,0,1.0
Cl1Cu3Pb3Sr3O8,1,0.0,1.0,True,Cl1Cu3Pb3Sr3O8,Cl1Cu3Pb3Sr3O8,0.0,Cuprate,True,Cl5.556Cu16.667Pb16.667Sr16.667O44.44444444444444,Cl-Cu-Pb-Sr-O,5,Supercon,Pb3Sr3Cu3Cl1O8,MP-mp-1218799,Sr3Cu3Pb3Cl1O8,Cl-Cu-Pb-Sr-O,Cl5.556Cu16.667Pb16.667Sr16.667O44.44444444444444,P 1 m 1,monoclinic,3.870427,3.909287,19.93454326,data/final/MP/cifs/Cl1Cu3Pb3Sr3O8-MP-mp-1218799.cif,data/source/MP/raw/cifs/mp-1218799.cif,mp-1218799,0.0,,2019-01-12 19:54:30.504000,6.819462375104591,,,,0.0263856249363412,4.4313939,520.0,-97.40075045,-5.411152802777778,{'tags': []},-97.40075045,-5.411152802777778,-1.865249120555556,[],False,[],True,2021-05-12 11:00:42.526000,NM,18,3,mp-1218799,oxide,Sr3Cu3Pb3ClO8,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Cu_pv', 'Pb_d', 'Cl', 'O'], 'pot_type': 'paw'}","{'Sr': 3.0, 'Cu': 3.0, 'Pb': 3.0, 'Cl': 1.0, 'O': 8.0}",GGA,mp-1218799,"['mp-1218799', 'mp-1341933', 'mp-1809878']",0.003276,"{'Sr': 3.0, 'Cu': 3.0, 'Pb': 3.0, 'Cl': 1.0, 'O': 8.0}",301.5859957519648,[],NM,False,6,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.086257334937495e-05,0.003276,0,0.003276,MP,data/source/MP/cleaned/cifs/MP-mp-1218799.cif,False,,data/final/MP/graphs/Cl1Cu3Pb3Sr3O8-MP-mp-1218799.json,0,True,m,0,0,5,0,0,0,0,1,0,0,0,1.0
Co0.7Cu0.3La1.15Sr0.85O4,3,0.1285714285714286,1.0,True,Co0.7Cu0.3La1.15Sr0.85O4,Co1La1Sr1O4,0.0,Cuprate,True,Co10Cu4.286La16.429Sr12.143O57.142857142857146,Co-Cu-La-Sr-O,5,Supercon,La1.15Sr0.85Cu0.3Co0.7O4,MP-mp-1274783,Sr2La2Co2O8,Co-La-Sr-O,Co14.286La14.286Sr14.286O57.142857142857146,I 4 m m,tetragonal,3.852036030794024,3.8600340037132814,6.94756368,data/final/MP/cifs/Co0.7Cu0.3La1.15Sr0.85O4-MP-mp-1274783-synth_doped.cif,data/source/MP/raw/cifs/mp-1274783.cif,mp-1274783,1.3403,,2020-04-24 07:30:05.603000,6.106618071253213,,,,0.0,4.72378166,520.0,-97.02944627,-6.930674733571428,{'tags': []},-97.02944627,-6.930674733571428,-2.767865823095238,[],False,[],True,2021-05-12 11:01:17.921000,AFM,14,6,mp-1274783,oxide,SrLaCoO4,"{'functional': 'PBE', 'labels': ['Sr_sv', 'La', 'Co', 'O'], 'pot_type': 'paw'}","{'Sr': 1.0, 'La': 1.0, 'Co': 1.0, 'O': 4.0}",GGA+U,mp-1274783,"['mp-1274783', 'mp-1286058', 'mp-1277199', 'mp-1283017', 'mp-1286562', 'mp-1274449']",3e-07,"{'Sr': 2.0, 'La': 2.0, 'Co': 2.0, 'O': 8.0}",190.05144036510364,[],AFM,True,5,1,"[0.0, 0.0, 0.0, 0.0, -2.9, 2.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.157040003734532e-09,3e-07,2,6e-07,MP,data/source/MP/cleaned/cifs/MP-mp-1274783.cif,True,,data/final/MP/graphs/Co0.7Cu0.3La1.15Sr0.85O4-MP-mp-1274783-synth_doped.json,0,True,4mm,0,0,0,0,5,0,0,0,0,1,0,1.0
Cr0.1Cu1Sr1.9Tl1O5,2,0.0222222222222222,1.0,True,Cr0.1Cu1Sr1.9Tl1O5,Cu1Sr2Tl1O5,37.5,Cuprate,True,Cr1.111Cu11.111Sr21.111Tl11.111O55.55555555555556,Cr-Cu-Sr-Tl-O,5,Supercon,Tl1Sr1.9Cr0.1Cu1O5,MP-mp-620290,Sr2Tl1Cu1O5,Cu-Sr-Tl-O,Cu11.111Sr22.222Tl11.111O55.55555555555556,P 4/m m m,tetragonal,3.740781,3.740781,9.120042,data/final/MP/cifs/Cr0.1Cu1Sr1.9Tl1O5-MP-mp-620290-synth_doped.cif,data/source/MP/raw/cifs/mp-620290.cif,mp-620290,0.0,,2013-06-10 20:36:13,6.807183418489958,10.17188/1278018,"@misc{osti_1278018,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Sr2TlCuO5 (SG:123) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1278018"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1688212'}},0.0150626706944256,2.9352323,520.0,-49.02279836,-5.446977595555556,{'tags': []},-49.02279836,-5.446977595555556,-1.98635073462963,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:27.046000,NM,9,11,mp-620290,oxide,Sr2TlCuO5,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Tl_d', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Sr': 2.0, 'Tl': 1.0, 'Cu': 1.0, 'O': 5.0}",GGA,mp-620290,"['mp-931763', 'mp-662520', 'mp-620290', 'mp-937195', 'mp-916489', 'mp-1079736', 'mp-1179105', 'mp-1300946', 'mp-1688212', 'mp-1805203', 'mp-1590970']",0.0238853,"{'Sr': 2.0, 'Tl': 1.0, 'Cu': 1.0, 'O': 5.0}",127.6207832330289,[],NM,False,123,0,"[0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0001871583874891,0.0238853,0,0.0238853,MP,data/source/MP/cleaned/cifs/MP-mp-620290.cif,True,,data/final/MP/graphs/Cr0.1Cu1Sr1.9Tl1O5-MP-mp-620290-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Cr0.95Cu1Fe0.05O2,2,0.025,1.0,True,Cr0.95Cu1Fe0.05O2,Cr1Cu1O2,117.5,Cuprate,True,Cr23.75Cu25Fe1.25O50,Cr-Cu-Fe-O,4,Supercon,Cu1Cr0.95Fe0.05O2,MP-mp-510625,Cr2Cu2O4,Cr-Cu-O,Cr25Cu25O50,R -3 m,trigonal,3.0581244400000003,3.0581244400000003,5.978846852858602,data/final/MP/cifs/Cr0.95Cu1Fe0.05O2-MP-mp-510625-synth_doped.cif,data/source/MP/raw/cifs/mp-510625.cif,mp-510625,1.6568999999999998,,2013-05-24 06:28:56,5.295622232369865,10.17188/1263037,"@misc{osti_1263037,
    author = ""Persson, Kristin"",
    title = ""Materials Data on CrCuO2 (SG:166) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1263037"",
    place = ""United States"",
    year = ""2014"",
    month = ""7"",
    note = ""An optional note""
}
",{'GGA+U': {'task_id': 'mp-1668463'}},0.0,3.93382979,520.0,-54.8289095,-6.8536136875,"{'tags': ['Copper(I) chromium(III) oxide', 'Copper chromate(II)', 'Mcconnellite', 'Delafossite', 'Copper(I) chromium oxide', 'High pressure experimental phase', 'Copper chromate(III)', 'Copper phyllo-chromate(III)']}",-54.8289095,-6.8536136875,-1.7848196500000002,"['diel', 'xas', 'elasticity', 'bandstructure']",True,"[194152, 194151, 163255, 157800, 163254, 163253, 189047, 402290, 26676, 184467]",True,2021-05-12 10:56:20.740000,AFM,8,76,mp-510625,oxide,CrCuO2,"{'functional': 'PBE', 'labels': ['Cr_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Cr': 1.0, 'Cu': 1.0, 'O': 2.0}",GGA+U,mp-510625,"['mp-795616', 'mp-797327', 'mp-797897', 'mp-773929', 'mp-797253', 'mp-797810', 'mp-796545', 'mp-818910', 'mp-603355', 'mp-510625', 'mp-1063675', 'mp-1063694', 'mp-1063667', 'mp-1063806', 'mp-1063784', 'mp-1063789', 'mp-1065894', 'mp-1065949', 'mp-1065921', 'mp-1066767', 'mp-1066725', 'mp-1066738', 'mp-1141280', 'mp-774030', 'mp-773391', 'mp-826047', 'mp-826790', 'mp-826786', 'mp-827727', 'mp-654963', 'mp-795614', 'mp-1273190', 'mp-1273411', 'mp-1273225', 'mp-1273677', 'mp-1273699', 'mp-1288167', 'mp-1274828', 'mp-1298222', 'mp-1294903', 'mp-1280458', 'mp-1279356', 'mp-1278287', 'mp-1278301', 'mp-1298390', 'mp-1292886', 'mp-1281782', 'mp-1276336', 'mp-1294276', 'mp-1295444', 'mp-1279881', 'mp-1278777', 'mp-1298808', 'mp-1296621', 'mp-1296628', 'mp-1281142', 'mp-1280053', 'mp-1298984', 'mp-1276750', 'mp-1291252', 'mp-1279028', 'mp-1442290', 'mp-1658860', 'mp-1668463', 'mp-1798257', 'mp-827547', 'mp-849126', 'mp-827819', 'mp-819586', 'mp-849147', 'mp-1593873', 'mp-1588350', 'mp-1063797', 'mp-1063685', 'mp-1066750', 'mp-1065935']",0.0,"{'Cr': 2.0, 'Cu': 2.0, 'O': 4.0}",92.52828756317238,[],AFM,True,166,1,"[-3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,2,0.0,MP,data/source/MP/cleaned/cifs/MP-mp-510625.cif,True,,data/final/MP/graphs/Cr0.95Cu1Fe0.05O2-MP-mp-510625-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
Cr1Cu4Sr8Tl3O20,1,0.0,1.0,True,Cr1Cu4Sr8Tl3O20,Cr1Cu4Sr8Tl3O20,25.0,Cuprate,True,Cr2.778Cu11.111Sr22.222Tl8.333O55.55555555555556,Cr-Cu-Sr-Tl-O,5,Supercon,Tl3Cr1Sr8Cu4O20,MP-mp-559339,Sr8Tl3Cr1Cu4O20,Cr-Cu-Sr-Tl-O,Cr2.778Cu11.111Sr22.222Tl8.333O55.55555555555556,C m m m,orthorhombic,3.702758,11.79078411,11.79078411,data/final/MP/cifs/Cr1Cu4Sr8Tl3O20-MP-mp-559339.cif,data/source/MP/raw/cifs/mp-559339.cif,mp-559339,0.0,,2014-03-04 11:49:15,6.344913837867284,,,{'GGA+U': {'task_id': 'mp-1742799'}},0.0626205086111149,3.36082275,520.0,-203.711973,-5.658665916666667,{'tags': ['Thallium chromate strontium coppper oxide (3/1/8/4/16)']},-203.711973,-5.658665916666667,-2.051055602314815,['xas'],False,[81375],True,2021-05-12 10:57:23.123000,FM,36,5,mp-559339,oxide,Sr8Tl3Cr(CuO5)4,"{'functional': 'PBE', 'labels': ['Sr_sv', 'Tl_d', 'Cr_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Sr': 8.0, 'Tl': 3.0, 'Cr': 1.0, 'Cu': 4.0, 'O': 20.0}",GGA+U,mp-559339,"['mp-565938', 'mp-559339', 'mp-1446056', 'mp-1742799', 'mp-1825288']",1.0476415,"{'Sr': 8.0, 'Tl': 3.0, 'Cr': 1.0, 'Cu': 4.0, 'O': 20.0}",507.7937228770146,[],FM,True,65,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0020631241640096,1.0476415,1,1.0476415,MP,data/source/MP/cleaned/cifs/MP-mp-559339.cif,False,,data/final/MP/graphs/Cr1Cu4Sr8Tl3O20-MP-mp-559339.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
